   0.130750204E-05   0.533246745E-05   0.870206730E-05   0.812688946E-05   0.108848506E-04   0.640068392E-05   0.266315578E-05  -0.417132860E-05  -0.898412894E-05  -0.933304532E-05
   0.128273454E-05   0.544451148E-05   0.898652452E-05   0.830832830E-05   0.107267456E-04   0.599677431E-05   0.244044146E-05  -0.416411188E-05  -0.888452837E-05  -0.931568055E-05
   0.125755230E-05   0.555833098E-05   0.927358908E-05   0.848926700E-05   0.105660686E-04   0.559283890E-05   0.221906773E-05  -0.415617601E-05  -0.878592786E-05  -0.930054225E-05
   0.123197684E-05   0.567388738E-05   0.956309084E-05   0.866955235E-05   0.104029562E-04   0.518918749E-05   0.199918310E-05  -0.414754840E-05  -0.868841987E-05  -0.928766842E-05
   0.120603168E-05   0.579113984E-05   0.985485489E-05   0.884903094E-05   0.102375476E-04   0.478612633E-05   0.178093214E-05  -0.413825683E-05  -0.859209305E-05  -0.927709128E-05
   0.117974224E-05   0.591004529E-05   0.101487017E-04   0.902754946E-05   0.100699846E-04   0.438395787E-05   0.156445536E-05  -0.412832937E-05  -0.849703213E-05  -0.926883722E-05
   0.115313587E-05   0.603055837E-05   0.104444473E-04   0.920495490E-05   0.990041096E-05   0.398298043E-05   0.134988918E-05  -0.411779441E-05  -0.840331794E-05  -0.926292677E-05
   0.112624185E-05   0.615263154E-05   0.107419034E-04   0.938109484E-05   0.972897274E-05   0.358348793E-05   0.113736574E-05  -0.410668056E-05  -0.831102727E-05  -0.925937462E-05
   0.109909131E-05   0.627621505E-05   0.110408773E-04   0.955581765E-05   0.955581760E-05   0.318576961E-05   0.927012918E-06  -0.409501667E-05  -0.822023286E-05  -0.925818959E-05
   0.107171725E-05   0.640125695E-05   0.113411726E-04   0.972897280E-05   0.938109478E-05   0.279010977E-05   0.718954158E-06  -0.408283174E-05  -0.813100335E-05  -0.925937462E-05
   0.104415452E-05   0.652770317E-05   0.116425887E-04   0.990041102E-05   0.920495485E-05   0.239678749E-05   0.513308449E-06  -0.407015497E-05  -0.804340320E-05  -0.926292677E-05
   0.101643975E-05   0.665549749E-05   0.119449216E-04   0.100699846E-04   0.902754941E-05   0.200607642E-05   0.310190228E-06  -0.405701565E-05  -0.795749268E-05  -0.926883722E-05
   0.988611381E-06   0.678458160E-05   0.122479634E-04   0.102375476E-04   0.884903089E-05   0.161824446E-05   0.109709315E-06  -0.404344317E-05  -0.787332780E-05  -0.927709129E-05
   0.960709583E-06   0.691489511E-05   0.125515030E-04   0.104029562E-04   0.866955230E-05   0.123355359E-05  -0.880291556E-07  -0.402946698E-05  -0.779096027E-05  -0.928766843E-05
   0.932776260E-06   0.704637558E-05   0.128553261E-04   0.105660686E-04   0.848926696E-05   0.852259594E-06  -0.282924790E-06  -0.401511654E-05  -0.771043750E-05  -0.930054226E-05
   0.904854999E-06   0.717895856E-05   0.131592153E-04   0.107267456E-04   0.830832826E-05   0.474611839E-06  -0.474881998E-06  -0.400042131E-05  -0.763180252E-05  -0.931568056E-05
   0.876991045E-06   0.731257763E-05   0.134629505E-04   0.108848507E-04   0.812688942E-05   0.100853076E-06  -0.663810039E-06  -0.398541072E-05  -0.755509400E-05  -0.933304533E-05
   0.849231261E-06   0.744716443E-05   0.137663087E-04   0.110402500E-04   0.794510325E-05  -0.268780784E-06  -0.849623073E-06  -0.397011412E-05  -0.748034618E-05  -0.935259279E-05
   0.821624093E-06   0.758264866E-05   0.140690647E-04   0.111928130E-04   0.776312187E-05  -0.634060868E-06  -0.103224020E-05  -0.395456075E-05  -0.740758888E-05  -0.937427345E-05
   0.794219529E-06   0.771895818E-05   0.143709908E-04   0.113424123E-04   0.758109651E-05  -0.994765531E-06  -0.121158552E-05  -0.393877974E-05  -0.733684747E-05  -0.939803210E-05
   0.767069061E-06   0.785601900E-05   0.146718575E-04   0.114889238E-04   0.739917724E-05  -0.135068054E-05  -0.138758811E-05  -0.392280003E-05  -0.726814284E-05  -0.942380791E-05
   0.740225639E-06   0.799375535E-05   0.149714334E-04   0.116322273E-04   0.721751276E-05  -0.170159925E-05  -0.156018212E-05  -0.390665038E-05  -0.720149144E-05  -0.945153442E-05
   0.713743628E-06   0.813208969E-05   0.152694853E-04   0.117722061E-04   0.703625014E-05  -0.204732276E-05  -0.172930677E-05  -0.389035932E-05  -0.713690523E-05  -0.948113968E-05
   0.687678764E-06   0.827094279E-05   0.155657788E-04   0.119087474E-04   0.685553463E-05  -0.238766008E-05  -0.189490634E-05  -0.387395513E-05  -0.707439170E-05  -0.951254623E-05
   0.662088101E-06   0.841023377E-05   0.158600784E-04   0.120417427E-04   0.667550941E-05  -0.272242826E-05  -0.205693024E-05  -0.385746582E-05  -0.701395386E-05  -0.954567120E-05
   0.637029964E-06   0.854988013E-05   0.161521474E-04   0.121710874E-04   0.649631541E-05  -0.305145254E-05  -0.221533296E-05  -0.384091908E-05  -0.695559027E-05  -0.958042641E-05
   0.612563896E-06   0.868979779E-05   0.164417487E-04   0.122966814E-04   0.631809108E-05  -0.337456647E-05  -0.237007413E-05  -0.382434225E-05  -0.689929505E-05  -0.961671840E-05
   0.588750604E-06   0.882990119E-05   0.167286447E-04   0.124184288E-04   0.614097221E-05  -0.369161201E-05  -0.252111849E-05  -0.380776234E-05  -0.684505788E-05  -0.965444857E-05
