 0.748761927E+02 -0.349906822E+04 0.302519455E+02
 0.743368194E+02 -0.349906822E+04 0.315541078E+02
 0.737748025E+02 -0.349906822E+04 0.328466583E+02
 0.731903130E+02 -0.349906822E+04 0.341292034E+02
 0.725835290E+02 -0.349906822E+04 0.354013525E+02
 0.719546354E+02 -0.349906822E+04 0.366627179E+02
 0.713038237E+02 -0.349906822E+04 0.379129156E+02
 0.706312922E+02 -0.349906822E+04 0.391515646E+02
 0.699372457E+02 -0.349906822E+04 0.403782876E+02
 0.692218956E+02 -0.349906822E+04 0.415927110E+02
 0.684854599E+02 -0.349906822E+04 0.427944649E+02
 0.677281628E+02 -0.349906822E+04 0.439831832E+02
 0.669502351E+02 -0.349906822E+04 0.451585038E+02
 0.661519137E+02 -0.349906822E+04 0.463200686E+02
 0.653334418E+02 -0.349906822E+04 0.474675239E+02
 0.644950686E+02 -0.349906822E+04 0.486005202E+02
 0.636370497E+02 -0.349906822E+04 0.497187122E+02
 0.627596463E+02 -0.349906822E+04 0.508217595E+02
 0.618631257E+02 -0.349906822E+04 0.519093260E+02
 0.609477610E+02 -0.349906822E+04 0.529810803E+02
 0.600138310E+02 -0.349906822E+04 0.540366961E+02
 0.590616202E+02 -0.349906822E+04 0.550758519E+02
 0.580914187E+02 -0.349906822E+04 0.560982309E+02
 0.571035220E+02 -0.349906822E+04 0.571035220E+02
 0.560982309E+02 -0.349906822E+04 0.580914187E+02
 0.550758519E+02 -0.349906822E+04 0.590616202E+02
 0.540366961E+02 -0.349906822E+04 0.600138310E+02
 0.529810803E+02 -0.349906822E+04 0.609477610E+02
 0.519093260E+02 -0.349906822E+04 0.618631257E+02
 0.508217595E+02 -0.349906822E+04 0.627596463E+02
 0.497187122E+02 -0.349906822E+04 0.636370497E+02
 0.486005202E+02 -0.349906822E+04 0.644950686E+02
 0.474675239E+02 -0.349906822E+04 0.653334418E+02
 0.463200686E+02 -0.349906822E+04 0.661519137E+02
 0.451585038E+02 -0.349906822E+04 0.669502351E+02
 0.439831832E+02 -0.349906822E+04 0.677281628E+02
 0.427944649E+02 -0.349906822E+04 0.684854599E+02
 0.415927110E+02 -0.349906822E+04 0.692218956E+02
 0.403782876E+02 -0.349906822E+04 0.699372457E+02
 0.391515646E+02 -0.349906822E+04 0.706312922E+02
 0.379129156E+02 -0.349906822E+04 0.713038237E+02
 0.366627179E+02 -0.349906822E+04 0.719546354E+02
 0.354013525E+02 -0.349906822E+04 0.725835290E+02
 0.341292034E+02 -0.349906822E+04 0.731903130E+02
 0.328466583E+02 -0.349906822E+04 0.737748025E+02
 0.315541078E+02 -0.349906822E+04 0.743368194E+02
 0.302519455E+02 -0.349906822E+04 0.748761927E+02
 0.289405683E+02 -0.349906822E+04 0.753927579E+02
 0.276203754E+02 -0.349906822E+04 0.758863578E+02
 0.262917692E+02 -0.349906822E+04 0.763568420E+02
 0.249551542E+02 -0.349906822E+04 0.768040671E+02
 0.236109376E+02 -0.349906822E+04 0.772278970E+02
 0.222595289E+02 -0.349906822E+04 0.776282025E+02
 0.209013397E+02 -0.349906822E+04 0.780048617E+02
 0.195367838E+02 -0.349906822E+04 0.783577598E+02
 0.181662767E+02 -0.349906822E+04 0.786867894E+02
 0.167902361E+02 -0.349906822E+04 0.789918503E+02
 0.154090810E+02 -0.349906822E+04 0.792728495E+02
 0.140232321E+02 -0.349906822E+04 0.795297014E+02
 0.126331116E+02 -0.349906822E+04 0.797623278E+02
 0.112391430E+02 -0.349906822E+04 0.799706578E+02
 0.984175080E+01 -0.349906822E+04 0.801546280E+02
 0.844136071E+01 -0.349906822E+04 0.803141823E+02
 0.703839930E+01 -0.349906822E+04 0.804492721E+02
 0.563329392E+01 -0.349906822E+04 0.805598563E+02
 0.422647259E+01 -0.349906822E+04 0.806459011E+02
 0.281836383E+01 -0.349906822E+04 0.807073805E+02
 0.140939657E+01 -0.349906822E+04 0.807442756E+02
 0.864997555E+02 -0.349893062E+04 0.150985885E+01
 0.864602305E+02 -0.349893062E+04 0.301925778E+01
 0.863943689E+02 -0.349893062E+04 0.452773702E+01
 0.863021907E+02 -0.349893062E+04 0.603483706E+01
 0.861837241E+02 -0.349893062E+04 0.754009884E+01
 0.860390050E+02 -0.349893062E+04 0.904306382E+01
 0.858680776E+02 -0.349893062E+04 0.105432742E+02
 0.856709940E+02 -0.349893062E+04 0.120402730E+02
 0.854478141E+02 -0.349893062E+04 0.135336042E+02
 0.851986061E+02 -0.349893062E+04 0.150228130E+02
 0.849234457E+02 -0.349893062E+04 0.165074456E+02
 0.846224168E+02 -0.349893062E+04 0.179870499E+02
 0.842956110E+02 -0.349893062E+04 0.194611752E+02
 0.839431281E+02 -0.349893062E+04 0.209293725E+02
 0.835650752E+02 -0.349893062E+04 0.223911944E+02
